Class,Method Name,Arg/Ret/Var,Variable Name,Inferred Type,Original Type,Exact (E) / Up to Parameter (P) / Got Type (T) / None (N),Solution Source,Source Code
[s]DashboardStudent,birthday_to_age,Arg,birthday,[ nil?: () -> { { [s]DashboardStudent#birthday_to_age arg: birthday }#nil? call_ret: ret } ],Date,TS,Constraints,"def self.birthday_to_age(birthday)
    return if birthday.nil?
    age = ((Date.today - birthday) / 365).to_i # TODO: Should this be 365.25?
    age = ""21+"" if age >= 21
    age
  end"
[s]DashboardStudent,birthday_to_age,Ret,"",(Number or String),(Number or String),E,Constraints,"def self.birthday_to_age(birthday)
    return if birthday.nil?
    age = ((Date.today - birthday) / 365).to_i # TODO: Should this be 365.25?
    age = ""21+"" if age >= 21
    age
  end"
[s]DashboardStudent,age_to_birthday,Arg,age,([ *: (Number) -> { { [s]DashboardStudent#age_to_birthday arg: age }#* call_ret: ret } ] and [ ==: (Number) -> (false or true) ] and [ to_i: () -> Number ]),(Number or String),TS,Constraints,"def self.age_to_birthday(age)
    age = age.to_i
    return nil if age == 0
    Date.today - age * 365
  end"
[s]DashboardStudent,age_to_birthday,Ret,"",%any,Date,T,Constraints,"def self.age_to_birthday(age)
    age = age.to_i
    return nil if age == 0
    Date.today - age * 365
  end"
[s]DashboardStudent,random_secret_words,Ret,"",String,String,E,Constraints,"def self.random_secret_words
    ""#{random_secret_word} #{random_secret_word}""
  end"
[s]DashboardSection,valid_login_type?,Arg,login_type,String,String,E,Twin,"def self.valid_login_type?(login_type)
    valid_login_types.include? login_type
  end"
[s]DashboardSection,valid_login_type?,Ret,"",(false or true),(false or true),E,Heur: predicate_method,"def self.valid_login_type?(login_type)
    valid_login_types.include? login_type
  end"
[s]DashboardSection,valid_grade?,Arg,grade,String,String,E,Twin,"def self.valid_grade?(grade)
    valid_grades.include? grade
  end"
[s]DashboardSection,valid_grade?,Ret,"",(false or true),(false or true),E,Heur: predicate_method,"def self.valid_grade?(grade)
    valid_grades.include? grade
  end"
[s]DashboardSection,valid_course_id?,Arg,course_id,Number,Number,E,Heur: int_names,"def self.valid_course_id?(course_id)
    valid_courses.any? {|course| course[:id] == course_id.to_i}
  end"
[s]DashboardSection,valid_course_id?,Ret,"",(false or true),(false or true),E,Heur: predicate_method,"def self.valid_course_id?(course_id)
    valid_courses.any? {|course| course[:id] == course_id.to_i}
  end"
[s]DashboardSection,valid_script_id?,Arg,script_id,Number,Number,E,Heur: int_names,"def self.valid_script_id?(script_id, user_id = nil)
    valid_scripts(user_id).any? {|script| script[:id] == script_id.to_i}
  end"
[s]DashboardSection,valid_script_id?,Arg,user_id,?Number,?Number,E,Constraints,"def self.valid_script_id?(script_id, user_id = nil)
    valid_scripts(user_id).any? {|script| script[:id] == script_id.to_i}
  end"
[s]DashboardSection,valid_script_id?,Ret,"",(false or true),(false or true),E,Heur: predicate_method,"def self.valid_script_id?(script_id, user_id = nil)
    valid_scripts(user_id).any? {|script| script[:id] == script_id.to_i}
  end"
DashboardSection,to_member_hash,Ret,"","{ id: { { DashboardSection# var: @row }#[] call_ret: ret }, location: String, name: { { DashboardSection# var: @row }#[] call_ret: ret }, login_type: { { DashboardSection# var: @row }#[] call_ret: ret }, grade: { { DashboardSection# var: @row }#[] call_ret: ret }, code: { { DashboardSection# var: @row }#[] call_ret: ret }, stage_extras: { { DashboardSection# var: @row }#[] call_ret: ret }, pairing_allowed: { { DashboardSection# var: @row }#[] call_ret: ret }, hidden: { { DashboardSection# var: @row }#[] call_ret: ret } }","{ id: Number, location: String, name: String, login_type: String, grade: String, code: String, stage_extras: (false or true), pairing_allowed: (false or true), hidden: (false or true) }",P,Constraints,"def to_member_hash
    {
      id: @row[:id],
      location: ""/v2/sections/#{@row[:id]}"",
      name: @row[:name],
      login_type: @row[:login_type],
      grade: @row[:grade],
      code: @row[:code],
      stage_extras: @row[:stage_extras],
      pairing_allowed: @row[:pairing_allowed],
      hidden: @row[:hidden],
    }
  end"
DashboardSection,to_owner_hash,Ret,"","{ id: { { DashboardSection# var: @row }#[] call_ret: ret }, location: String, name: { { DashboardSection# var: @row }#[] call_ret: ret }, login_type: { { DashboardSection# var: @row }#[] call_ret: ret }, grade: { { DashboardSection# var: @row }#[] call_ret: ret }, code: { { DashboardSection# var: @row }#[] call_ret: ret }, stage_extras: { { DashboardSection# var: @row }#[] call_ret: ret }, pairing_allowed: { { DashboardSection# var: @row }#[] call_ret: ret }, hidden: { { DashboardSection# var: @row }#[] call_ret: ret }, script: { DashboardSection#script ret: ret }, course_id: { { DashboardSection# var: @row }#[] call_ret: ret }, teachers: { DashboardSection#teachers ret: ret }, students: { DashboardSection#students ret: ret }, studentCount: { { DashboardSection#students ret: ret }#count call_ret: ret } }","{ id: Number, location: String, name: String, login_type: String, grade: String, code: String, stage_extras: (false or true), pairing_allowed: (false or true), hidden: (false or true), script: { id: Number }, teachers: { id: Number, location: String }, students: {  }, studentCount: Number }",P,Constraints,"def to_owner_hash
    to_member_hash.merge(
      script: script,
      course_id: @row[:course_id],
      teachers: teachers,
      students: students,
      studentCount: students.count,
    )
  end"
DashboardSection,initialize,Arg,row,"(({ id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true) } or { id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true), student_user_id: Number, section_id: Number, studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, username: String, provider: String, uid: String, admin: (false or true), gender: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number } or { id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true), studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, username: String, provider: String, uid: String, admin: (false or true), gender: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number }) and [ []: (:course_id) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:grade) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:hidden) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:id) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:login_type) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:name) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:pairing_allowed) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:script_id) -> { { DashboardSection# var: @row }#[] call_ret: ret } ] and [ []: (:stage_extras) -> { { DashboardSection# var: @row }#[] call_ret: ret } ])",%any,E,Constraints,"def initialize(row)
    @row = row
  end"
DashboardSection,initialize,Ret,"",self,self,E,,"def initialize(row)
    @row = row
  end"
[s]UserHelpers,generate_username,Arg,queryable,([ respond_to?: (:connection) -> { { [s]UserHelpers#generate_username arg: queryable }#respond_to? call_ret: ret } ] and [ where: ({ username: (String or { { { { { { [s]UserHelpers#generate_username arg: name }#downcase call_ret: ret }#gsub call_ret: ret }#[] call_ret: ret }#squish call_ret: ret }#tr call_ret: ret }) }) -> { { [s]UserHelpers#generate_username arg: queryable }#where call_ret: ret } ]),%any,E,Constraints,"def self.generate_username(queryable, name)
    prefix = name.downcase.
      gsub(/[^#{USERNAME_ALLOWED_CHARACTERS.source}]+/, ' ')[0..USERNAME_MAX_LENGTH - 5].
      squish.
      tr(' ', '_')

    if prefix.empty? || prefix == ''
      prefix = 'coder' + rand(100000..999999).to_s
    end
    prefix = ""coder_#{prefix}"" if prefix.length < 5

    return prefix if queryable.where(username: prefix).limit(1).empty?

    # Throw random darts of increasing length (3 to 7 digits) to find an unused suffix.
    (2..6).each do |exponent|
      min_index = 10**exponent
      max_index = 10**(exponent + 1) - 1
      2.times do |_i|
        suffix = Random.rand(min_index..max_index)
        # Truncate generated username to max allowed length.
        username = ""#{prefix}#{suffix}""[0..USERNAME_MAX_LENGTH - 1]
        if queryable.where(username: username).limit(1).empty?
          return username
        end
      end
    end

    # Fallback to a range-scan query to find an available gap in the integer sequence.

    # Use CAST() and SUBSTRING() to parse the suffix as an integer.
    cast = lambda {|t| ""CAST(SUBSTRING(#{t}, #{prefix.length + 1}) as unsigned)""}

    query = <<SQL
SELECT #{cast.call('username')} + 1
  FROM users u
  WHERE username LIKE ""#{prefix}%""
    AND username RLIKE ""^#{prefix}[0-9]+$""
    AND NOT EXISTS (
      SELECT 1
      FROM users u2
      WHERE u2.username = CONCAT(""#{prefix}"", #{cast.call('u.username')} + 1)
    )
  LIMIT 1;
SQL
    # Execute raw query using either ActiveRecord or Sequel object.
    # MKCHANGE
    next_id = queryable.respond_to?(:connection) ?
      RDL.type_cast(queryable, ""ActiveRecord::ConnectionHandling"").connection.execute(query).first.first :
      RDL.type_cast(queryable, ""Sequel::Dataset"").db.fetch(query).first.values.first
    username = ""#{prefix}#{next_id}""
    raise ""generate_username overflow: #{username}"" if username.length > USERNAME_MAX_LENGTH
    username
  end"
[s]UserHelpers,generate_username,Arg,name,String,String,E,Heur: string_name,"def self.generate_username(queryable, name)
    prefix = name.downcase.
      gsub(/[^#{USERNAME_ALLOWED_CHARACTERS.source}]+/, ' ')[0..USERNAME_MAX_LENGTH - 5].
      squish.
      tr(' ', '_')

    if prefix.empty? || prefix == ''
      prefix = 'coder' + rand(100000..999999).to_s
    end
    prefix = ""coder_#{prefix}"" if prefix.length < 5

    return prefix if queryable.where(username: prefix).limit(1).empty?

    # Throw random darts of increasing length (3 to 7 digits) to find an unused suffix.
    (2..6).each do |exponent|
      min_index = 10**exponent
      max_index = 10**(exponent + 1) - 1
      2.times do |_i|
        suffix = Random.rand(min_index..max_index)
        # Truncate generated username to max allowed length.
        username = ""#{prefix}#{suffix}""[0..USERNAME_MAX_LENGTH - 1]
        if queryable.where(username: username).limit(1).empty?
          return username
        end
      end
    end

    # Fallback to a range-scan query to find an available gap in the integer sequence.

    # Use CAST() and SUBSTRING() to parse the suffix as an integer.
    cast = lambda {|t| ""CAST(SUBSTRING(#{t}, #{prefix.length + 1}) as unsigned)""}

    query = <<SQL
SELECT #{cast.call('username')} + 1
  FROM users u
  WHERE username LIKE ""#{prefix}%""
    AND username RLIKE ""^#{prefix}[0-9]+$""
    AND NOT EXISTS (
      SELECT 1
      FROM users u2
      WHERE u2.username = CONCAT(""#{prefix}"", #{cast.call('u.username')} + 1)
    )
  LIMIT 1;
SQL
    # Execute raw query using either ActiveRecord or Sequel object.
    # MKCHANGE
    next_id = queryable.respond_to?(:connection) ?
      RDL.type_cast(queryable, ""ActiveRecord::ConnectionHandling"").connection.execute(query).first.first :
      RDL.type_cast(queryable, ""Sequel::Dataset"").db.fetch(query).first.values.first
    username = ""#{prefix}#{next_id}""
    raise ""generate_username overflow: #{username}"" if username.length > USERNAME_MAX_LENGTH
    username
  end"
[s]UserHelpers,generate_username,Ret,"",String,String,E,Constraints,"def self.generate_username(queryable, name)
    prefix = name.downcase.
      gsub(/[^#{USERNAME_ALLOWED_CHARACTERS.source}]+/, ' ')[0..USERNAME_MAX_LENGTH - 5].
      squish.
      tr(' ', '_')

    if prefix.empty? || prefix == ''
      prefix = 'coder' + rand(100000..999999).to_s
    end
    prefix = ""coder_#{prefix}"" if prefix.length < 5

    return prefix if queryable.where(username: prefix).limit(1).empty?

    # Throw random darts of increasing length (3 to 7 digits) to find an unused suffix.
    (2..6).each do |exponent|
      min_index = 10**exponent
      max_index = 10**(exponent + 1) - 1
      2.times do |_i|
        suffix = Random.rand(min_index..max_index)
        # Truncate generated username to max allowed length.
        username = ""#{prefix}#{suffix}""[0..USERNAME_MAX_LENGTH - 1]
        if queryable.where(username: username).limit(1).empty?
          return username
        end
      end
    end

    # Fallback to a range-scan query to find an available gap in the integer sequence.

    # Use CAST() and SUBSTRING() to parse the suffix as an integer.
    cast = lambda {|t| ""CAST(SUBSTRING(#{t}, #{prefix.length + 1}) as unsigned)""}

    query = <<SQL
SELECT #{cast.call('username')} + 1
  FROM users u
  WHERE username LIKE ""#{prefix}%""
    AND username RLIKE ""^#{prefix}[0-9]+$""
    AND NOT EXISTS (
      SELECT 1
      FROM users u2
      WHERE u2.username = CONCAT(""#{prefix}"", #{cast.call('u.username')} + 1)
    )
  LIMIT 1;
SQL
    # Execute raw query using either ActiveRecord or Sequel object.
    # MKCHANGE
    next_id = queryable.respond_to?(:connection) ?
      RDL.type_cast(queryable, ""ActiveRecord::ConnectionHandling"").connection.execute(query).first.first :
      RDL.type_cast(queryable, ""Sequel::Dataset"").db.fetch(query).first.values.first
    username = ""#{prefix}#{next_id}""
    raise ""generate_username overflow: #{username}"" if username.length > USERNAME_MAX_LENGTH
    username
  end"
DashboardSection,member?,Arg,user_id,Number,Number,E,Heur: int_names,"def member?(user_id)
    return teacher?(user_id) || student?(user_id)
  end"
DashboardSection,member?,Ret,"",(false or true),(false or true),E,Heur: predicate_method,"def member?(user_id)
    return teacher?(user_id) || student?(user_id)
  end"
[s]DashboardSection,assignable_info,Arg,hidden,{ [s]DashboardSection#assignable_info arg: hidden },(false or true),N,,"def self.assignable_info(hidden, course_or_script) ## MKCHANGE: changed argument order
    info = ScriptConstants.assignable_info(course_or_script)
    info[:name] = I18n.t(""#{info[:name]}_name"", default: info[:name])
    info[:name] += "" *"" if hidden

    info[:category] = I18n.t(""#{info[:category]}_category_name"", default: info[:category])

    info
  end"
[s]DashboardSection,assignable_info,Arg,course_or_script,{ [s]DashboardSection#assignable_info arg: course_or_script },"{ name: String, hidden: (false or true), id: Number }",N,,"def self.assignable_info(hidden, course_or_script) ## MKCHANGE: changed argument order
    info = ScriptConstants.assignable_info(course_or_script)
    info[:name] = I18n.t(""#{info[:name]}_name"", default: info[:name])
    info[:name] += "" *"" if hidden

    info[:category] = I18n.t(""#{info[:category]}_category_name"", default: info[:category])

    info
  end"
[s]DashboardSection,assignable_info,Ret,"",{ [s]DashboardSection#assignable_info ret: ret },"{ id: Number, name: String, category: String, script_name: String, position: Number, category_priority: Number }",N,,"def self.assignable_info(hidden, course_or_script) ## MKCHANGE: changed argument order
    info = ScriptConstants.assignable_info(course_or_script)
    info[:name] = I18n.t(""#{info[:name]}_name"", default: info[:name])
    info[:name] += "" *"" if hidden

    info[:category] = I18n.t(""#{info[:category]}_category_name"", default: info[:category])

    info
  end"
Object,get_sharing_disabled_from_properties,Arg,properties,String,String,E,Constraints,"def get_sharing_disabled_from_properties(properties)
  return false unless properties
  parsed_properties = JSON.parse(properties)
  !!parsed_properties[""sharing_disabled""]
end"
Object,get_sharing_disabled_from_properties,Ret,"",(false or true),(false or true),E,Constraints,"def get_sharing_disabled_from_properties(properties)
  return false unless properties
  parsed_properties = JSON.parse(properties)
  !!parsed_properties[""sharing_disabled""]
end"
Object,storage_encrypt_channel_id,Arg,storage_id,Number,Number,E,Heur: int_names,"def storage_encrypt_channel_id(storage_id, channel_id)
  storage_id = storage_id.to_i
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  channel_id = channel_id.to_i
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  Base64.urlsafe_encode64(storage_encrypt(""#{storage_id}:#{channel_id}"")).tr('=', '')
end"
Object,storage_encrypt_channel_id,Arg,channel_id,Number,Number,E,Heur: int_names,"def storage_encrypt_channel_id(storage_id, channel_id)
  storage_id = storage_id.to_i
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  channel_id = channel_id.to_i
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  Base64.urlsafe_encode64(storage_encrypt(""#{storage_id}:#{channel_id}"")).tr('=', '')
end"
Object,storage_encrypt_channel_id,Ret,"",String,String,E,Constraints,"def storage_encrypt_channel_id(storage_id, channel_id)
  storage_id = storage_id.to_i
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  channel_id = channel_id.to_i
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  Base64.urlsafe_encode64(storage_encrypt(""#{storage_id}:#{channel_id}"")).tr('=', '')
end"
Object,storage_decrypt_channel_id,Arg,encrypted,String,String,E,Twin,"def storage_decrypt_channel_id(encrypted)
  raise ArgumentError, ""`encrypted` must be a string"" unless encrypted.is_a? String
  # pad to a multiple of 4 characters to make a valid base64 string.
  encrypted += '=' * ((4 - encrypted.length % 4) % 4)
  storage_id, channel_id = storage_decrypt(Base64.urlsafe_decode64(encrypted)).split(':').map(&:to_i)
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  [storage_id, channel_id]
end"
Object,storage_decrypt_channel_id,Ret,"","[{ Object#storage_decrypt_channel_id tuple_element: tuple_element_0 }, { Object#storage_decrypt_channel_id tuple_element: tuple_element_0 }]","[Number, Number]",P,Constraints,"def storage_decrypt_channel_id(encrypted)
  raise ArgumentError, ""`encrypted` must be a string"" unless encrypted.is_a? String
  # pad to a multiple of 4 characters to make a valid base64 string.
  encrypted += '=' * ((4 - encrypted.length % 4) % 4)
  storage_id, channel_id = storage_decrypt(Base64.urlsafe_decode64(encrypted)).split(':').map(&:to_i)
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  [storage_id, channel_id]
end"
[s]StorageApps,get_published_project_data,Arg,channel_id,Number,Number,E,Heur: int_names,"def self.get_published_project_data(channel_id, project) ## MKCHANGE: changed arg positions
    project_value = JSON.parse(project[:value])
    {
      channel: channel_id,
      name: project_value['name'],
      thumbnailUrl: StorageApps.make_thumbnail_url_cacheable(project_value['thumbnailUrl']),
      # Note that we are using the new :project_type field rather than extracting
      # it from :value. :project_type might not be present in unpublished projects.
      type: project[:project_type],
      publishedAt: project[:published_at],
    }
  end"
[s]StorageApps,get_published_project_data,Arg,project,"{ value: String, project_type: { { [s]StorageApps#get_published_project_data arg: project }#[] call_ret: ret }, published_at: { { [s]StorageApps#get_published_project_data arg: project }#[] call_ret: ret } }","{ id: Number, storage_id: Number, value: String, updated_at: (DateTime or Time), updated_ip: String, state: String, created_at: (DateTime or Time), abuse_score: Number, project_type: String, published_at: (DateTime or Time), standalone: (false or true), remix_parent_id: Number }",P,Heur: hash_access,"def self.get_published_project_data(channel_id, project) ## MKCHANGE: changed arg positions
    project_value = JSON.parse(project[:value])
    {
      channel: channel_id,
      name: project_value['name'],
      thumbnailUrl: StorageApps.make_thumbnail_url_cacheable(project_value['thumbnailUrl']),
      # Note that we are using the new :project_type field rather than extracting
      # it from :value. :project_type might not be present in unpublished projects.
      type: project[:project_type],
      publishedAt: project[:published_at],
    }
  end"
[s]StorageApps,get_published_project_data,Ret,"","{ channel: { [s]StorageApps#get_published_project_data arg: channel_id }, name: Object, thumbnailUrl: { [s]StorageApps#make_thumbnail_url_cacheable ret: ret }, type: { { [s]StorageApps#get_published_project_data arg: project }#[] call_ret: ret }, publishedAt: { { [s]StorageApps#get_published_project_data arg: project }#[] call_ret: ret } }","{ channel: Number, name: String, thumbnailUrl: String, type: String, publishedAt: DateTime }",P,Constraints,"def self.get_published_project_data(channel_id, project) ## MKCHANGE: changed arg positions
    project_value = JSON.parse(project[:value])
    {
      channel: channel_id,
      name: project_value['name'],
      thumbnailUrl: StorageApps.make_thumbnail_url_cacheable(project_value['thumbnailUrl']),
      # Note that we are using the new :project_type field rather than extracting
      # it from :value. :project_type might not be present in unpublished projects.
      type: project[:project_type],
      publishedAt: project[:published_at],
    }
  end"
[s]UserHelpers,initial,Arg,name,String,String,E,Heur: string_name,"def self.initial(name)
    return nil if name.blank?
    return name.strip[0].upcase
  end"
[s]UserHelpers,initial,Ret,"",String,String,E,Constraints,"def self.initial(name)
    return nil if name.blank?
    return name.strip[0].upcase
  end"
[s]UserHelpers,age_range_from_birthday,Arg,birthday,{ [s]UserHelpers#age_range_from_birthday arg: birthday },DateTime,N,,"def self.age_range_from_birthday(birthday)
    age = age_from_birthday(birthday)
    age_cutoff = AGE_CUTOFFS.find {|cutoff| cutoff <= age}
    age_cutoff ? ""#{age_cutoff}+"" : nil
  end"
[s]UserHelpers,age_range_from_birthday,Ret,"",String,String,E,Constraints,"def self.age_range_from_birthday(birthday)
    age = age_from_birthday(birthday)
    age_cutoff = AGE_CUTOFFS.find {|cutoff| cutoff <= age}
    age_cutoff ? ""#{age_cutoff}+"" : nil
  end"
Object,user_storage_ids_table,Ret,"","Table<{ id: Number, user_id: Number, __selected: nil, __last_joined: :user_storage_ids, __all_joined: :user_storage_ids, __orm: false }>","Table<{ id: Number, user_id: Number, __selected: nil, __last_joined: :user_storage_ids, __all_joined: :user_storage_ids, __orm: false }>",E,Constraints,"def user_storage_ids_table
  PEGASUS_DB[:user_storage_ids]
end"
Total # E:,119
Total # P:,19
Total # T:,15
Total # TS:,5
Total # N:,5
Total # return types:,74
Total # arg types:,78
Total # var types:,11
Total # individual types:,163
